id,datetime,userAgent,searchIsContextual,isInternal,actionCause,operatingSystemWithVersion,country,city,batchId,language,browserWithVersion,username,numberOfResults,splitTestRunVersion,anonymous,browser,responseTimeMs,searchCustomData,searchOriginLevel1,searchOriginLevel2,withResults,userId,originContext,originLevel3,causeV2,queryPipeline,deviceCategory,originLevel2,originLevel1,region,splitTestRunName,advancedQueryExpression,customDatas,visitorId,queryExpression,withClicks,mobile,visitId,c_jsuiversion,c_product,c_facetvalue
"ec50738e-fe45-42ef-b49c-2d8b14c331cc","2019-10-01 11:19:23.995","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0","f","f","searchboxSubmit","Windows 7","United States","Richmond","ccb034a2-8b0f-4307-b96a-90e0323884bd","en","Firefox 45.0","anonymous","135","","t","Firefox","86","{""c_recommendation"":""Certifications"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":""Value2"",""c_partnerstype"":""ISV"",""c_product"":""Speedbit Charge HR"",""c_partners"":""IPartner FIT FIT"",""c_ipaddress"":""159.28.0.98""}","CommunitySearch","","t","2ee7557e-5794-4c50-aeef-25bc892042f9","","","searchboxSubmit","","Personal computer","","CommunitySearch","Indiana","","","{""c_recommendation"":""Certifications"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":""Value2"",""c_partnerstype"":""ISV"",""c_product"":""Speedbit Charge HR"",""c_partners"":""IPartner FIT FIT"",""c_ipaddress"":""159.28.0.98""}","2ee7557e-5794-4c50-aeef-25bc892042f9","training device","t","f","520511f2-f680-43a9-b019-ffe73ac445b7","0.0.0.0;0.0.0.0","Speedbit Charge HR",""
"98e811e9-9dbb-4e9c-ac59-7445f8062313","2019-10-01 11:20:15.953","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1","f","f","searchboxSubmit","iOS 9","United States","Dayton","257b649d-4320-4658-9855-caa273e0ef81","en","Safari mobile 9.0","minnie.boyd@strongit.com","396","","f","Safari mobile","78","{""c_recommendation"":""Certifications"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":""Value2"",""c_partnerstype"":""ISV"",""c_product"":""Speedbit Zip Fitness Tracker"",""c_partners"":""FitnessPlus"",""c_ipaddress"":""72.9.32.109""}","CommunitySearch","","t","minnie.boyd@strongit.com","","","searchboxSubmit","","Smartphone","","CommunitySearch","Ohio","","","{""c_recommendation"":""Certifications"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":""Value2"",""c_partnerstype"":""ISV"",""c_product"":""Speedbit Zip Fitness Tracker"",""c_partners"":""FitnessPlus"",""c_ipaddress"":""72.9.32.109""}","b70e3985-e9d5-415e-ba92-d9dab3fb1fe0","connect smart watch","f","t","ee482ccb-7246-48eb-9542-87a2323105e3","0.0.0.0;0.0.0.0","Speedbit Zip Fitness Tracker",""
"11201e27-7f7f-4f49-916f-0070fbfda3ce","2019-10-01 11:21:27.331","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36","f","f","searchboxSubmit","Windows 7","Russia","Chelyabinsk","d86495d6-2928-4daf-9225-3c2f083bd452","en","Chrome 50.0","dawn.young@gmail.com","69469","","f","Chrome","42","{""c_recommendation"":""Certifications"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":""Value1"",""c_partnerstype"":"""",""c_product"":""Fitbit Flex 2 Bangle"",""c_partners"":""Mortens Fitness Consultants"",""c_ipaddress"":""83.146.86.198""}","CommunitySearch","","t","dawn.young@gmail.com","","","searchboxSubmit","","Personal computer","","CommunitySearch","Chelyabinsk","","","{""c_recommendation"":""Certifications"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":""Value1"",""c_partnerstype"":"""",""c_product"":""Fitbit Flex 2 Bangle"",""c_partners"":""Mortens Fitness Consultants"",""c_ipaddress"":""83.146.86.198""}","4eabe7e2-7cb8-4605-989d-0432456a1006","speedbit","f","f","d60cdd4f-2523-4232-aa42-eb82b71377c1","0.0.0.0;0.0.0.0","Fitbit Flex 2 Bangle",""
"563e6608-b5f3-4515-abc0-ef8a9c03961e","2019-10-01 11:21:28.073","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36","f","f","interfaceChange","Windows 7","Russia","Chelyabinsk","fbb25459-f3b0-45a6-8f59-82a1c1eb2808","en","Chrome 50.0","dawn.young@gmail.com","69469","","f","Chrome","35","{""c_recommendation"":""Training Courses"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":""Value3"",""c_partnerstype"":"""",""c_interfacechangeto"":"""",""c_product"":""Fitbit Blaze Smart Fitness Watch - Large - Black"",""c_partners"":""Jackson & Larry"",""c_entitlement"":""Premier"",""c_ipaddress"":""83.146.86.198""}","CommunitySearch","","t","dawn.young@gmail.com","","","interfaceChange","","Personal computer","","CommunitySearch","Chelyabinsk","","","{""c_recommendation"":""Training Courses"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":""Value3"",""c_partnerstype"":"""",""c_interfacechangeto"":"""",""c_product"":""Fitbit Blaze Smart Fitness Watch - Large - Black"",""c_partners"":""Jackson & Larry"",""c_entitlement"":""Premier"",""c_ipaddress"":""83.146.86.198""}","4eabe7e2-7cb8-4605-989d-0432456a1006","speedbit","t","f","d60cdd4f-2523-4232-aa42-eb82b71377c1","0.0.0.0;0.0.0.0","Fitbit Blaze Smart Fitness Watch - Large - Black",""
"6603f1d0-7e6c-4df5-9bc0-7af7a0d7dec5","2019-10-01 11:22:49.535","Mozilla/5.0 (Linux; Android 5.1.1; Nexus 6 Build/LYZ28E) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.23 Mobile Safari/537.36","f","f","searchboxSubmit","Android 5.1 lollipop","Russia","Chelyabinsk","282aebcf-53f3-447d-81fb-fe63f7df966f","en","Chrome Mobile 48.0","anonymous","1855","","t","Chrome Mobile","28","{""c_recommendation"":""Certifications"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":""Value2"",""c_partnerstype"":"""",""c_product"":""Fitbit Flex 2 Lariat Necklace Silver"",""c_partners"":""Algofit.com"",""c_ipaddress"":""83.146.86.198""}","CommunitySearch","","t","f05274c1-c4e7-497d-b203-7ba2c71d64bc","","","searchboxSubmit","","Smartphone","","CommunitySearch","Chelyabinsk","","","{""c_recommendation"":""Certifications"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":""Value2"",""c_partnerstype"":"""",""c_product"":""Fitbit Flex 2 Lariat Necklace Silver"",""c_partners"":""Algofit.com"",""c_ipaddress"":""83.146.86.198""}","f05274c1-c4e7-497d-b203-7ba2c71d64bc","speedbit blaze broken","f","t","ef46d07f-4675-4f37-85c9-a91ed6e1180e","0.0.0.0;0.0.0.0","Fitbit Flex 2 Lariat Necklace Silver",""
"3d906151-9ae9-429f-ac74-2b297b8ee067","2019-10-01 11:23:33.551","Mozilla/5.0 (iPad; CPU OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1","f","f","searchboxSubmit","iOS 9","United States","","96d9b2ee-fb78-460d-aeac-eebd0a423168","en","Safari mobile 9.0","anonymous","483","","t","Safari mobile","92","{""c_recommendation"":""Certifications"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":""Value1"",""c_partnerstype"":""Reseller"",""c_product"":""Speedbit Blaze Smart"",""c_partners"":""ProFitYourSELF"",""c_ipaddress"":""184.135.114.57""}","CommunitySearch","","t","50362ef3-904f-49c3-ba1d-fc3152e7b69d","","","searchboxSubmit","","Tablet","","CommunitySearch","North America","","","{""c_recommendation"":""Certifications"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":""Value1"",""c_partnerstype"":""Reseller"",""c_product"":""Speedbit Blaze Smart"",""c_partners"":""ProFitYourSELF"",""c_ipaddress"":""184.135.114.57""}","50362ef3-904f-49c3-ba1d-fc3152e7b69d","tracking watch","t","t","3c01779d-6ede-449a-aba8-57cdf219b5e1","0.0.0.0;0.0.0.0","Speedbit Blaze Smart",""
"171a8079-3160-451b-82cb-5c6b9a50b751","2019-10-01 11:23:46.928","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","f","f","searchboxSubmit","Windows 7","Canada","Prince Albert","93210b53-e182-43c8-8b9f-6d484ec666b2","en","Chrome 49.0","anonymous","51983","","t","Chrome","31","{""c_recommendation"":""Certifications"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":"""",""c_partnerstype"":"""",""c_product"":""Fitbit Flex 2 Lariat Necklace Silver"",""c_partners"":""J&J Fitness Inc"",""c_ipaddress"":""198.169.156.67""}","CommunitySearch","","t","697dfed9-16e1-4c3f-8bcf-7958933d2a61","","","searchboxSubmit","","Personal computer","","CommunitySearch","Saskatchewan","","","{""c_recommendation"":""Certifications"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":"""",""c_partnerstype"":"""",""c_product"":""Fitbit Flex 2 Lariat Necklace Silver"",""c_partners"":""J&J Fitness Inc"",""c_ipaddress"":""198.169.156.67""}","697dfed9-16e1-4c3f-8bcf-7958933d2a61","how to charge the watch","f","f","44ec2e1a-9c6b-439a-99c8-a4ed1fc5f68a","0.0.0.0;0.0.0.0","Fitbit Flex 2 Lariat Necklace Silver",""
"bf52109d-0a38-486a-bc51-9c75d6a357f0","2019-10-01 11:23:59.498","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0","f","f","searchboxSubmit","Windows 7","Russia","Chelyabinsk","fd1ad966-12a7-4d67-b904-8efa267a37ae","en","Firefox 45.0","avery.boyd@strongit.com","12813","","f","Firefox","40","{""c_recommendation"":""Training Courses"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":"""",""c_partnerstype"":"""",""c_product"":""Fitbit Flex 2 Bangle"",""c_partners"":""Mortens Fitness Consultants"",""c_ipaddress"":""83.146.86.198""}","CommunitySearch","","t","avery.boyd@strongit.com","","","searchboxSubmit","","Personal computer","","CommunitySearch","Chelyabinsk","","","{""c_recommendation"":""Training Courses"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":"""",""c_partnerstype"":"""",""c_product"":""Fitbit Flex 2 Bangle"",""c_partners"":""Mortens Fitness Consultants"",""c_ipaddress"":""83.146.86.198""}","739658f2-7ad2-4a52-b3a8-5d79cabf0951","how to become a reseller","t","f","53354f16-af1a-4e1a-a33f-42470fed1a7c","0.0.0.0;0.0.0.0","Fitbit Flex 2 Bangle",""
"2eb32e7f-4add-4a7f-b819-e56cf7ddabc0","2019-10-01 11:24:31.971","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1","f","f","inputChange","iOS 9","United States","Collegedale","61b80baa-dc57-4b87-ad9a-d5c05df61af0","en","Safari mobile 9.0","lydia.rhodes@strongit.com","1664","","f","Safari mobile","14","{""c_recommendation"":""Service Contracts"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_inputtitle"":""Subject"",""c_customvalue"":""Value2"",""c_partnerstype"":""SI's"",""c_product"":""Speedbit Charge 2 Fitness"",""c_partners"":""Pro Fitness Consulting"",""c_ipaddress"":""216.249.112.8""}","CommunityCaseCreation","","t","lydia.rhodes@strongit.com","","","inputChange","","Smartphone","","CommunityCaseCreation","Tennessee","","($some(keywords: Connection with my Mac, match: 1, removeStopWords: true, maximum: 300)) ($sort(criteria: relevancy))","{""c_recommendation"":""Service Contracts"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_inputtitle"":""Subject"",""c_customvalue"":""Value2"",""c_partnerstype"":""SI's"",""c_product"":""Speedbit Charge 2 Fitness"",""c_partners"":""Pro Fitness Consulting"",""c_ipaddress"":""216.249.112.8""}","c86bc612-94ca-4221-b58d-8f3588c1d45a","connection with my mac","t","t","4cede751-e724-45d1-9a4e-31861d0ee54f","0.0.0.0;0.0.0.0","Speedbit Charge 2 Fitness",""
"a48f9e7f-bbbd-46b5-a30d-64726c12cd3d","2019-10-01 11:25:36.24","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0","f","f","searchboxSubmit","Windows 7","Brazil","São Paulo","772a8bbd-1d16-465f-9c4e-951f14eb3b88","en","Firefox 45.0","wallace.lawson@strongit.com","43","","f","Firefox","115","{""c_recommendation"":""Certifications"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":""Value2"",""c_partnerstype"":""Reseller"",""c_product"":""Speedbit Blaze Smart"",""c_partners"":""ProFitYourSELF"",""c_ipaddress"":""179.77.216.101""}","CommunitySearch","","t","wallace.lawson@strongit.com","","","searchboxSubmit","","Personal computer","","CommunitySearch","Sao Paulo","","","{""c_recommendation"":""Certifications"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":""Value2"",""c_partnerstype"":""Reseller"",""c_product"":""Speedbit Blaze Smart"",""c_partners"":""ProFitYourSELF"",""c_ipaddress"":""179.77.216.101""}","5d6fe31c-f6dc-4394-b469-0e14bba95731","how to enable the intelligent assistant","t","f","5491744c-aa8d-4a67-b33c-de184cd977a3","0.0.0.0;0.0.0.0","Speedbit Blaze Smart",""
"b63dca8d-b884-4fee-863e-b5120c281f07","2019-10-01 11:25:43.528","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","f","f","searchboxSubmit","Windows 7","United States","Collegedale","600820f7-9fad-4f0a-ac9e-3e517be002e5","en","Chrome 49.0","anonymous","43","","t","Chrome","128","{""c_recommendation"":""Training Courses"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":"""",""c_partnerstype"":"""",""c_product"":""Fitbit Blaze Smart Fitness Watch - Large - Black"",""c_partners"":""IPartner FIT FIT"",""c_ipaddress"":""216.249.112.8""}","CommunitySearch","","t","d48932eb-6725-4919-b2d5-b8f33f276d27","","","searchboxSubmit","","Personal computer","","CommunitySearch","Tennessee","","","{""c_recommendation"":""Training Courses"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":"""",""c_partnerstype"":"""",""c_product"":""Fitbit Blaze Smart Fitness Watch - Large - Black"",""c_partners"":""IPartner FIT FIT"",""c_ipaddress"":""216.249.112.8""}","d48932eb-6725-4919-b2d5-b8f33f276d27","how to enable the intelligent assistant","f","f","f012d688-dbf7-4e3b-81bf-181a8270fdd9","0.0.0.0;0.0.0.0","Fitbit Blaze Smart Fitness Watch - Large - Black",""
"29e9172d-e941-443e-bfce-b6d7ab75d263","2019-10-01 11:26:05.203","Mozilla/5.0 (iPad; CPU OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1","f","f","searchboxSubmit","iOS 9","Spain","Calamonte","0864cac7-b22c-4a66-8d10-f95bd7236d34","en","Safari mobile 9.0","anonymous","5","","t","Safari mobile","31","{""c_recommendation"":""Training Courses"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":"""",""c_partnerstype"":"""",""c_product"":""Speedbit Charge 2 Fitness"",""c_partners"":""FitnessPlus"",""c_ipaddress"":""85.48.216.182""}","CommunitySearch","","t","6b5b4352-c92d-4000-b955-a9fb1a820484","","","searchboxSubmit","","Tablet","","CommunitySearch","Badajoz","","","{""c_recommendation"":""Training Courses"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":"""",""c_partnerstype"":"""",""c_product"":""Speedbit Charge 2 Fitness"",""c_partners"":""FitnessPlus"",""c_ipaddress"":""85.48.216.182""}","6b5b4352-c92d-4000-b955-a9fb1a820484","connektion","f","t","140f44bd-7216-45aa-9848-693f8f16c67d","0.0.0.0;0.0.0.0","Speedbit Charge 2 Fitness",""
"da0d6d75-d01f-4b36-b7e1-4986b3d622b8","2019-10-01 11:26:10.609","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0","f","f","searchboxSubmit","Windows 7","United States","Collegedale","abb9d069-86fa-4e12-b6d7-4ae4d2d532ba","en","Firefox 45.0","avery.ray@hotmail.com","396","","f","Firefox","27","{""c_recommendation"":""Certifications"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":"""",""c_partnerstype"":""Reseller"",""c_product"":""Speedbit Blaze Smart"",""c_partners"":""Algofit.com"",""c_ipaddress"":""216.249.112.8""}","CommunitySearch","","t","avery.ray@hotmail.com","","","searchboxSubmit","","Personal computer","","CommunitySearch","Tennessee","","","{""c_recommendation"":""Certifications"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":"""",""c_partnerstype"":""Reseller"",""c_product"":""Speedbit Blaze Smart"",""c_partners"":""Algofit.com"",""c_ipaddress"":""216.249.112.8""}","7523200e-8b36-4889-80b1-e881c788f8f3","connect smart watch","t","f","a88b28c5-e51a-4d5c-8b9b-b56108749cda","0.0.0.0;0.0.0.0","Speedbit Blaze Smart",""
"59f00bf7-8daf-427e-bedd-e9c97a8ed0f6","2019-10-01 11:26:30.048","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobile/13E238","f","f","inputChange","iOS 9","United States","","1219f63f-37af-41b9-93b8-575d246f932c","en","Safari mobile","erin.ray@apple.com","3333","","f","Safari mobile","29","{""c_recommendation"":""Training Courses"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_inputtitle"":""Subject"",""c_customvalue"":""Value2"",""c_partnerstype"":""ISV"",""c_product"":""Speedbit Zip Fitness Tracker"",""c_partners"":""ProFitYourSELF"",""c_ipaddress"":""74.125.226.120""}","CommunityCaseCreation","","t","erin.ray@apple.com","","","inputChange","","Smartphone","","CommunityCaseCreation","North America","","($some(keywords: no picture on my watch, match: 1, removeStopWords: true, maximum: 300)) ($sort(criteria: relevancy))","{""c_recommendation"":""Training Courses"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_inputtitle"":""Subject"",""c_customvalue"":""Value2"",""c_partnerstype"":""ISV"",""c_product"":""Speedbit Zip Fitness Tracker"",""c_partners"":""ProFitYourSELF"",""c_ipaddress"":""74.125.226.120""}","45ef2915-9960-4f5a-9be4-99cd4fc3876c","no picture on my watch","f","t","513aeee0-296c-43ed-9b33-f562cebbd745","0.0.0.0;0.0.0.0","Speedbit Zip Fitness Tracker",""
"2e919238-d580-4e8a-9718-416f3b163a07","2019-10-01 11:27:12.315","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0","f","f","searchboxSubmit","Windows 7","United States","","89eaeb99-6e35-448f-b9e7-b813d0251a76","en","Firefox 45.0","erin.morris@yahoo.com","7114","","f","Firefox","102","{""c_recommendation"":""Service Contracts"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":"""",""c_partnerstype"":""ISV"",""c_product"":""Speedbit Zip Fitness Tracker"",""c_partners"":""FitnessPlus"",""c_ipaddress"":""209.137.0.105""}","CommunitySearch","","t","erin.morris@yahoo.com","","","searchboxSubmit","","Personal computer","","CommunitySearch","North America","","","{""c_recommendation"":""Service Contracts"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":"""",""c_partnerstype"":""ISV"",""c_product"":""Speedbit Zip Fitness Tracker"",""c_partners"":""FitnessPlus"",""c_ipaddress"":""209.137.0.105""}","ddd5d571-404c-43d0-b11d-9b1e0c09cda7","no more colors on my","t","f","712d9a80-755a-400e-a654-d83107251294","0.0.0.0;0.0.0.0","Speedbit Zip Fitness Tracker",""
"8e2cc3d3-3848-4ead-9c1f-8307c057c229","2019-10-01 11:27:17.178","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0","f","f","searchboxSubmit","Windows 7","Canada","Pembroke","32b8a8a5-be34-4f26-b921-f955093ef556","en","Firefox 45.0","erin.morris@strongit.com","14","","f","Firefox","34","{""c_recommendation"":"""",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":""Value2"",""c_partnerstype"":""ISV"",""c_product"":""Speedbit Blaze Smart"",""c_partners"":""Pro Fitness Consulting"",""c_ipaddress"":""192.40.239.233""}","CommunitySearch","","t","erin.morris@strongit.com","","","searchboxSubmit","","Personal computer","","CommunitySearch","Ontario","","","{""c_recommendation"":"""",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":""Value2"",""c_partnerstype"":""ISV"",""c_product"":""Speedbit Blaze Smart"",""c_partners"":""Pro Fitness Consulting"",""c_ipaddress"":""192.40.239.233""}","e387cbd6-777d-480e-bb53-2272be347aeb","connect cellphone","t","f","56ab78f8-dfde-4706-a270-07df0981be9f","0.0.0.0;0.0.0.0","Speedbit Blaze Smart",""
"83a01af9-32d5-4e83-8fd3-3ac194762c1a","2019-10-01 11:29:13.295","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","f","f","searchboxSubmit","Windows 7","Canada","Toronto","3ea7a5a0-73b2-4db3-92f0-8cb63a2b6758","en","Chrome 49.0","paul.morris@hexzone.com","75","","f","Chrome","48","{""c_recommendation"":""Certifications"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":""Value1"",""c_partnerstype"":""Reseller"",""c_product"":""Fitbit Flex 2 Lariat Necklace Silver"",""c_partners"":""Algofit.com"",""c_ipaddress"":""66.46.18.120""}","CommunitySearch","","t","paul.morris@hexzone.com","","","searchboxSubmit","","Personal computer","","CommunitySearch","Ontario","","","{""c_recommendation"":""Certifications"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":""Value1"",""c_partnerstype"":""Reseller"",""c_product"":""Fitbit Flex 2 Lariat Necklace Silver"",""c_partners"":""Algofit.com"",""c_ipaddress"":""66.46.18.120""}","32ec5314-0526-41a0-82b0-e7565b549208","broken screen","t","f","5ddb8f33-480b-4fc4-ab81-bce88f661d36","0.0.0.0;0.0.0.0","Fitbit Flex 2 Lariat Necklace Silver",""
"09ec7614-1af1-4be1-8b3a-2d1496cd3879","2019-10-01 11:29:57.265","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E233 Safari/601.1","f","f","inputChange","iOS 9","Canada","Toronto","a2df65b8-e6f4-4a7e-9913-f0947a1a423f","en","Safari mobile 9.0","anonymous","16202","","t","Safari mobile","91","{""c_recommendation"":""Status Upgrades"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_inputtitle"":""Subject"",""c_customvalue"":""Value2"",""c_partnerstype"":"""",""c_product"":""Fitbit Flex 2 Bangle"",""c_partners"":""Algofit.com"",""c_ipaddress"":""162.248.127.25""}","CommunityCaseCreation","","t","3a4e2c38-d38d-4a88-9028-b05964e2f0b6","","","inputChange","","Smartphone","","CommunityCaseCreation","Ontario","","($some(keywords: Problem with activity goals, match: 1, removeStopWords: true, maximum: 300)) ($sort(criteria: relevancy))","{""c_recommendation"":""Status Upgrades"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_inputtitle"":""Subject"",""c_customvalue"":""Value2"",""c_partnerstype"":"""",""c_product"":""Fitbit Flex 2 Bangle"",""c_partners"":""Algofit.com"",""c_ipaddress"":""162.248.127.25""}","3a4e2c38-d38d-4a88-9028-b05964e2f0b6","problem with activity goals","t","t","5a870c77-a855-4455-af53-72556e7aea95","0.0.0.0;0.0.0.0","Fitbit Flex 2 Bangle",""
"8fa898e7-3c3b-4a42-8ac8-87625d103f60","2019-10-01 11:30:32.469","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","f","f","searchboxSubmit","Windows 7","United States","","ac5059ab-2423-4924-8cb4-867908f19319","en","Chrome 49.0","anonymous","820","","t","Chrome","89","{""c_recommendation"":""Certifications"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":""Value1"",""c_partnerstype"":""ISV"",""c_product"":""Fitbit Blaze Smart Fitness Watch - Large - Black"",""c_partners"":""IPartner FIT FIT"",""c_ipaddress"":""205.214.160.167""}","CommunitySearch","","t","3f60bd6c-cbae-4105-874f-a8c7f75c601f","","","searchboxSubmit","","Personal computer","","CommunitySearch","North America","","","{""c_recommendation"":""Certifications"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":""Value1"",""c_partnerstype"":""ISV"",""c_product"":""Fitbit Blaze Smart Fitness Watch - Large - Black"",""c_partners"":""IPartner FIT FIT"",""c_ipaddress"":""205.214.160.167""}","3f60bd6c-cbae-4105-874f-a8c7f75c601f","can i improve my tracker's battery life?","f","f","6c1b77d8-1a37-448b-92c8-4abba4636eb5","0.0.0.0;0.0.0.0","Fitbit Blaze Smart Fitness Watch - Large - Black",""
"b0eb5232-e28b-434c-a1d2-17007be19c24","2019-10-01 11:30:40.394","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1","f","f","facetSelect","iOS 9","Canada","Toronto","ac751374-96b2-464d-a878-57eb95771301","en","Safari mobile 9.0","anonymous","3646","","t","Safari mobile","11","{""c_recommendation"":""Certifications"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":""Value3"",""c_partnerstype"":"""",""c_product"":""Speed Flex 2 Fitness Tracker"",""c_facetvalue"":""Message"",""c_facetid"":""@objecttype"",""c_partners"":""Pro Fitness Consulting"",""c_entitlement"":""Anonymous"",""c_facettitle"":""Type"",""c_ipaddress"":""66.46.18.120""}","CommunitySearch","","t","2a69650d-ff60-4620-9eb2-9a4d1ff136af","","","facetSelect","","Smartphone","","CommunitySearch","Ontario","","@objecttype==""Message""","{""c_recommendation"":""Certifications"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":""Value3"",""c_partnerstype"":"""",""c_product"":""Speed Flex 2 Fitness Tracker"",""c_facetvalue"":""Message"",""c_facetid"":""@objecttype"",""c_partners"":""Pro Fitness Consulting"",""c_entitlement"":""Anonymous"",""c_facettitle"":""Type"",""c_ipaddress"":""66.46.18.120""}","2a69650d-ff60-4620-9eb2-9a4d1ff136af","connection","t","t","63c1a0b8-cad4-4fe3-9bb5-9a5e6ad32e5c","0.0.0.0;0.0.0.0","Speed Flex 2 Fitness Tracker","Message"
